id,valeur_NO2,valeur_CO,valeur_O3,valeur_PM10,valeur_PM25,hour,dayofweek,month,dayofyear,is_weekend,is_holiday,temperature,relative_humidity,wind_speed,precipitation,wind_direction,shortwave_radiation
2021-06-06 03:00:00,11.9,0.11369136471866749,58.5,11.5,6.5,3,6,6,157,1,0,14.0,76,6.0,0.0,335,0.0
2021-06-06 04:00:00,10.0,0.11371402746483072,59.7,11.4,6.6,4,6,6,157,1,0,13.0,81,7.0,0.0,339,0.0
2021-06-06 05:00:00,11.6,0.12521063478196814,56.3,12.0,6.6,5,6,6,157,1,0,12.2,85,8.0,0.0,342,0.0
2021-06-06 06:00:00,11.6,0.14619717727454037,58.4,8.9,5.4,6,6,6,157,1,0,11.4,89,8.9,0.0,328,0.0
2021-06-06 07:00:00,10.6,0.15360329786832475,60.9,8.0,4.7,7,6,6,157,1,0,11.7,85,9.7,0.0,318,39.0
2021-06-06 08:00:00,10.1,0.15132815596504193,73.4,8.9,4.3,8,6,6,157,1,0,12.8,76,8.9,0.0,317,130.0
2021-06-06 09:00:00,7.7,0.15173101142001771,86.2,11.3,4.8,9,6,6,157,1,0,14.4,69,7.4,0.0,331,260.0
2021-06-06 10:00:00,6.8,0.15071907012059838,95.5,11.6,5.7,10,6,6,157,1,0,16.2,62,7.9,0.0,330,431.0
2021-06-06 11:00:00,6.9,0.14985641970205546,98.1,11.7,6.3,11,6,6,157,1,0,17.9,58,8.1,0.0,339,585.0
2021-06-06 12:00:00,5.9,0.1474377922674396,99.8,10.0,5.6,12,6,6,157,1,0,19.2,56,7.9,0.0,360,726.0
2021-06-06 13:00:00,6.3,0.1467788952285725,97.2,10.9,5.6,13,6,6,157,1,0,20.2,54,7.8,0.0,13,802.0
2021-06-06 14:00:00,6.1,0.1467788952285725,97.1,13.6,5.8,14,6,6,157,1,0,20.6,52,9.6,0.0,13,773.0
2021-06-06 15:00:00,7.2,0.1467788952285725,96.9,11.4,5.8,15,6,6,157,1,0,21.5,48,9.6,0.0,13,575.0
2021-06-06 16:00:00,7.6,0.14778873921802643,97.1,10.0,5.9,16,6,6,157,1,0,21.3,50,10.7,0.0,14,325.0
2021-06-06 17:00:00,8.9,0.15832689694899169,95.6,12.3,6.7,17,6,6,157,1,0,21.4,52,14.0,0.0,18,412.0
2021-06-06 18:00:00,11.2,0.16414408511734432,96.4,11.7,6.8,18,6,6,157,1,0,21.8,48,11.0,0.0,19,428.0
2021-06-06 19:00:00,14.7,0.17356604084498684,90.9,13.6,7.3,19,6,6,157,1,0,21.5,49,12.5,0.0,18,263.0
2021-06-06 20:00:00,15.3,0.16377168315895232,80.1,12.7,8.6,20,6,6,157,1,0,20.5,60,12.7,0.0,7,152.0
2021-06-06 21:00:00,14.8,0.16533507184510984,77.2,12.3,8.1,21,6,6,157,1,0,19.5,66,9.7,0.0,360,61.0
2021-06-06 22:00:00,10.3,0.16095994450471335,82.1,12.8,8.1,22,6,6,157,1,0,18.4,71,12.6,0.0,360,11.0
2021-06-06 23:00:00,7.2,0.15198402809006223,72.4,11.4,7.9,23,6,6,157,1,0,17.2,79,12.4,0.0,350,0.0
2021-06-07 00:00:00,7.5,0.12681956791094073,66.0,10.3,6.8,0,0,6,158,0,0,16.1,84,12.0,0.0,344,0.0
2021-06-07 01:00:00,7.1,0.12610108797476247,61.0,9.2,6.4,1,0,6,158,0,0,15.3,87,11.2,0.0,339,0.0
2021-06-07 02:00:00,8.1,0.12623802297015893,54.5,8.8,6.8,2,0,6,158,0,0,15.8,84,8.8,0.0,348,0.0
2021-06-07 03:00:00,11.2,0.1355642742742015,46.6,11.2,8.1,3,0,6,158,0,0,15.1,88,7.5,0.0,343,0.0
2021-06-07 04:00:00,23.6,0.16245726364364615,34.2,13.4,9.0,4,0,6,158,0,0,14.4,91,6.8,0.0,342,0.0
2021-06-07 05:00:00,32.0,0.18074593925074786,27.9,15.2,9.6,5,0,6,158,0,0,13.9,93,7.5,0.0,343,0.0
2021-06-07 06:00:00,37.5,0.20332222474747474,26.3,22.8,11.2,6,0,6,158,0,0,13.5,94,8.6,0.0,345,0.0
2021-06-07 07:00:00,40.7,0.3055611200054735,31.3,31.3,12.3,7,0,6,158,0,0,13.7,90,8.9,0.0,346,36.0
2021-06-07 08:00:00,39.0,0.170483395991595,42.8,25.8,11.4,8,0,6,158,0,0,14.6,80,7.9,0.0,360,150.0
2021-06-07 09:00:00,28.9,0.15538745860892722,67.9,25.5,10.0,9,0,6,158,0,0,16.1,71,6.9,0.0,9,299.0
2021-06-07 10:00:00,19.2,0.1536838013714803,85.0,18.5,8.2,10,0,6,158,0,0,18.0,66,5.6,0.0,15,452.0
2021-06-07 11:00:00,15.1,0.15479360883552562,92.8,17.6,8.7,11,0,6,158,0,0,19.7,63,4.7,0.0,4,588.0
2021-06-07 12:00:00,11.2,0.1515120225850801,103.4,17.6,8.2,12,0,6,158,0,0,21.0,56,5.0,0.0,360,700.0
2021-06-07 13:00:00,11.8,0.1509456996532985,104.1,18.7,9.1,13,0,6,158,0,0,21.8,52,7.1,0.0,15,708.0
2021-06-07 14:00:00,12.8,0.15071187785552387,102.1,17.2,8.4,14,0,6,158,0,0,22.2,47,8.8,0.0,341,543.0
2021-06-07 15:00:00,11.1,0.1508663743782475,100.7,16.5,7.7,15,0,6,158,0,0,22.1,48,11.0,0.0,341,509.0
2021-06-07 16:00:00,10.8,0.1514104407451102,96.7,15.5,7.3,16,0,6,158,0,0,22.1,47,9.8,0.0,336,419.0
2021-06-07 17:00:00,9.5,0.16704560445432803,97.5,14.3,6.6,17,0,6,158,0,0,22.3,45,9.8,0.0,343,413.0
2021-06-07 18:00:00,10.3,0.17130838252265423,94.6,11.5,6.0,18,0,6,158,0,0,22.0,48,12.2,0.0,346,378.0
2021-06-07 19:00:00,13.5,0.18491577299370138,91.0,12.7,5.5,19,0,6,158,0,0,21.8,47,11.6,0.0,355,363.0
2021-06-07 20:00:00,21.3,0.1619090348505088,80.2,15.1,6.7,20,0,6,158,0,0,21.6,48,6.5,0.0,19,241.0
2021-06-07 21:00:00,20.6,0.16202318980675373,79.5,15.2,8.3,21,0,6,158,0,0,19.7,70,5.3,0.0,28,113.0
2021-06-07 22:00:00,12.3,0.14617486359129298,81.9,15.9,10.7,22,0,6,158,0,0,17.3,70,8.0,0.0,355,17.0
2021-06-07 23:00:00,11.8,0.1458352733183655,81.9,16.6,11.8,23,0,6,158,0,0,17.1,67,8.8,0.0,341,0.0
2021-06-08 00:00:00,13.3,0.13948750338235005,78.8,21.2,15.2,0,1,6,159,0,0,16.2,73,12.6,0.0,340,0.0
2021-06-08 01:00:00,12.8,0.14639489546773324,74.1,25.2,16.6,1,1,6,159,0,0,15.2,83,9.8,0.0,354,0.0
2021-06-08 02:00:00,12.6,0.1266278330938634,64.1,17.7,12.6,2,1,6,159,0,0,14.1,90,6.4,0.0,344,0.0
2021-06-08 03:00:00,16.1,0.12874071727141925,59.4,19.0,14.6,3,1,6,159,0,0,13.3,91,6.3,0.0,329,0.0
2021-06-08 04:00:00,21.3,0.1304326602391636,54.7,21.0,15.4,4,1,6,159,0,0,12.8,91,9.4,0.0,310,0.0
2021-06-08 05:00:00,37.6,0.15182866559679462,41.8,29.2,18.6,5,1,6,159,0,0,12.6,90,10.2,0.0,318,0.0
2021-06-08 06:00:00,43.4,0.18901037121212125,36.1,34.0,19.8,6,1,6,159,0,0,12.3,89,10.7,0.0,318,0.0
2021-06-08 07:00:00,35.9,0.17761364465061402,44.8,37.4,21.8,7,1,6,159,0,0,12.9,86,9.7,0.0,329,35.0
2021-06-08 08:00:00,34.3,0.16610932877910028,59.4,39.6,22.8,8,1,6,159,0,0,14.3,82,8.1,0.0,339,100.0
2021-06-08 09:00:00,28.0,0.16106234157519936,81.6,41.6,21.5,9,1,6,159,0,0,16.2,76,7.6,0.0,5,210.0
2021-06-08 10:00:00,19.4,0.1539279500298364,106.0,31.4,17.0,10,1,6,159,0,0,18.8,68,7.6,0.0,8,476.0
2021-06-08 11:00:00,15.0,0.1568185298528676,118.3,28.0,15.0,11,1,6,159,0,0,20.9,58,9.4,0.0,360,640.0
2021-06-08 12:00:00,13.1,0.15432563873377284,123.1,21.1,12.2,12,1,6,159,0,0,22.2,53,9.0,0.0,355,764.0
2021-06-08 13:00:00,14.2,0.1537265869836022,123.6,24.1,11.8,13,1,6,159,0,0,23.0,49,7.6,0.0,357,850.0
2021-06-08 14:00:00,13.2,0.15290936063370036,121.4,25.8,11.1,14,1,6,159,0,0,23.4,45,5.5,0.0,337,857.0
2021-06-08 15:00:00,13.8,0.15253003163677245,120.5,20.6,11.4,15,1,6,159,0,0,23.7,44,6.4,0.0,344,622.0
2021-06-08 16:00:00,13.0,0.15273527195489878,116.7,16.6,9.3,16,1,6,159,0,0,24.1,43,5.7,0.0,342,574.0
2021-06-08 17:00:00,11.9,0.17017151641901165,114.7,16.6,9.5,17,1,6,159,0,0,24.1,42,5.7,0.0,342,453.0
2021-06-08 18:00:00,12.4,0.1692271420870105,107.9,19.1,10.6,18,1,6,159,0,0,24.2,42,7.3,0.0,351,418.0
2021-06-08 19:00:00,14.8,0.1848913270602496,101.0,21.8,11.2,19,1,6,159,0,0,24.0,43,9.0,0.0,16,434.0
2021-06-08 20:00:00,19.8,0.18975527115305874,91.6,17.4,10.4,20,1,6,159,0,0,22.9,48,9.3,0.0,16,235.0
2021-06-08 21:00:00,19.2,0.17043745878872144,81.6,15.7,10.0,21,1,6,159,0,0,21.4,61,6.2,0.0,21,98.0
2021-06-08 22:00:00,14.3,0.15842230711495475,70.7,10.4,6.1,22,1,6,159,0,0,19.0,73,5.9,0.0,11,17.0
2021-06-08 23:00:00,12.5,0.1416977480984056,69.1,10.5,6.3,23,1,6,159,0,0,17.5,80,5.5,0.0,328,0.0
2021-06-09 00:00:00,11.0,0.13588017176111492,66.5,11.2,6.4,0,2,6,160,0,0,17.1,81,8.1,0.0,347,0.0
2021-06-09 01:00:00,10.2,0.12954835275263066,63.0,11.9,6.6,1,2,6,160,0,0,16.0,87,6.4,0.0,16,0.0
2021-06-09 02:00:00,11.6,0.1300150123263465,63.6,11.3,7.7,2,2,6,160,0,0,14.5,89,6.5,0.0,3,0.0
2021-06-09 03:00:00,16.0,0.1289770370546328,52.2,12.0,6.7,3,2,6,160,0,0,13.7,91,6.6,0.0,351,0.0
2021-06-09 04:00:00,24.5,0.13919349071146125,43.5,16.6,7.5,4,2,6,160,0,0,13.5,91,4.7,0.0,328,0.0
2021-06-09 05:00:00,29.8,0.1447516238265789,43.0,16.1,8.3,5,2,6,160,0,0,13.3,91,4.8,0.0,318,0.0
2021-06-09 06:00:00,48.8,0.17014986064316,38.8,30.7,17.3,6,2,6,160,0,0,13.1,92,6.9,0.0,317,0.0
2021-06-09 07:00:00,36.219347926983275,0.218845437266732,39.4,49.6,23.8,7,2,6,160,0,0,14.2,87,7.9,0.0,330,43.0
2021-06-09 08:00:00,24.732726131373635,0.1910006779551718,68.8,37.9,17.7,8,2,6,160,0,0,16.1,81,5.1,0.0,352,171.0
2021-06-09 09:00:00,27.3,0.16281517168756846,84.5,26.3,10.0,9,2,6,160,0,0,18.2,75,4.0,0.0,5,330.0
2021-06-09 10:00:00,16.6,0.15362691140317528,96.8,22.3,8.4,10,2,6,160,0,0,20.5,67,3.7,0.0,29,495.0
2021-06-09 11:00:00,12.5,0.15257245631716532,105.9,18.3,8.3,11,2,6,160,0,0,22.5,57,4.1,0.0,38,641.0
2021-06-09 12:00:00,12.0,0.15194006816857125,110.1,27.752150460180488,8.5,12,2,6,160,0,0,23.8,48,4.3,0.0,42,768.0
2021-06-09 13:00:00,11.1,0.1513044215293083,113.8,27.379802080332187,8.0,13,2,6,160,0,0,24.8,43,4.1,0.0,38,855.0
2021-06-09 14:00:00,9.8,0.1508605265713251,116.0,27.600618216279578,8.2,14,2,6,160,0,0,25.2,43,4.3,0.0,336,863.0
2021-06-09 15:00:00,10.3,0.1511070864466611,113.2,27.267285413665522,8.1,15,2,6,160,0,0,25.8,40,5.5,0.0,328,789.0
2021-06-09 16:00:00,10.6,0.15329858198799243,113.3,27.073891161098913,9.6,16,2,6,160,0,0,26.1,38,4.9,0.0,306,649.0
2021-06-09 17:00:00,13.2,0.16794735581249207,105.7,26.770645304145106,9.6,17,2,6,160,0,0,26.1,37,6.4,0.0,297,476.0
2021-06-09 18:00:00,17.4,0.1752327174532765,97.7,21.368745986530016,9.8,18,2,6,160,0,0,26.2,38,9.2,0.0,309,444.0
2021-06-09 19:00:00,14.7,0.18480370569852853,96.2,21.318952669588633,10.3,19,2,6,160,0,0,25.7,42,10.7,0.0,327,425.0
2021-06-09 20:00:00,13.9,0.18920492029276312,90.3,24.45346168192239,9.8,20,2,6,160,0,0,24.9,46,7.1,0.0,311,237.0
2021-06-09 21:00:00,24.5,0.17029892771275623,72.5,16.587929628373978,12.7,21,2,6,160,0,0,23.0,57,5.1,0.0,315,94.0
2021-06-09 22:00:00,27.1,0.16326424914418194,60.2,14.447802441306488,10.9,22,2,6,160,0,0,21.3,62,7.0,0.0,348,15.0
2021-06-09 23:00:00,19.8,0.1448461696324611,67.6,15.546374320818755,9.7,23,2,6,160,0,0,19.8,69,7.2,0.0,3,0.0
2021-06-10 00:00:00,12.5,0.14623327128626676,69.1,14.8,9.1,0,3,6,161,0,0,19.6,69,6.2,0.0,353,0.0
2021-06-10 01:00:00,10.7,0.13085159938445734,63.9,13.9,9.1,1,3,6,161,0,0,18.8,75,6.5,0.0,354,0.0
2021-06-10 02:00:00,8.9,0.15395677629046295,71.8,14.6,9.0,2,3,6,161,0,0,17.8,81,13.5,0.0,326,0.0
2021-06-10 03:00:00,9.5,0.14397965608488372,67.3,14.3,8.6,3,3,6,161,0,0,17.3,78,11.8,0.0,337,0.0
2021-06-10 04:00:00,16.5,0.1328352229031992,59.9,13.1,7.2,4,3,6,161,0,0,16.7,78,9.3,0.0,344,0.0
2021-06-10 05:00:00,23.0,0.15403495535710537,55.1,15.1,5.8,5,3,6,161,0,0,16.0,78,7.0,0.0,348,0.0
2021-06-10 06:00:00,34.2,0.15575988670548757,46.1,16.8,5.4,6,3,6,161,0,0,15.4,78,7.8,0.0,338,0.0
2021-06-10 07:00:00,48.1,0.20817217718475903,37.9,34.5,7.7,7,3,6,161,0,0,15.7,73,7.9,0.0,336,40.0
2021-06-10 08:00:00,35.0,0.17263592259045907,57.3,31.4,7.4,8,3,6,161,0,0,16.8,63,6.5,0.0,360,148.0
2021-06-10 09:00:00,37.7,0.1564751767898187,64.8,37.1,9.3,9,3,6,161,0,0,18.3,58,6.5,0.0,354,291.0
2021-06-10 10:00:00,42.1,0.1486478974907955,70.7,40.2,10.4,10,3,6,161,0,0,20.0,54,6.7,0.0,344,447.0
2021-06-10 11:00:00,34.2,0.14869162096330854,89.2,36.1,11.2,11,3,6,161,0,0,21.8,53,5.4,0.0,356,605.0
2021-06-10 12:00:00,20.4,0.15092083612854418,112.5,32.3,11.5,12,3,6,161,0,0,23.4,52,4.0,0.0,360,729.0
2021-06-10 13:00:00,15.2,0.15344704652430252,122.5,28.5,10.9,13,3,6,161,0,0,24.7,51,5.2,0.0,344,825.0
2021-06-10 14:00:00,13.7,0.15653878698923823,127.7,35.0,11.5,14,3,6,161,0,0,24.4,51,3.2,0.0,360,859.0
2021-06-10 15:00:00,13.3,0.15263755415338345,119.6,32.2,10.4,15,3,6,161,0,0,25.7,49,3.6,0.0,315,802.0
2021-06-10 16:00:00,13.3,0.15273569988451363,113.1,27.9,10.1,16,3,6,161,0,0,26.0,49,7.7,0.0,307,693.0
2021-06-10 17:00:00,12.4,0.16825485581249208,105.5,39.2,9.9,17,3,6,161,0,0,25.8,50,7.4,0.0,309,577.0
2021-06-10 18:00:00,12.5,0.16031522116846858,82.2,16.5,7.3,18,3,6,161,0,0,25.2,50,8.4,0.0,320,381.0
2021-06-10 19:00:00,10.5,0.17036365191525304,65.3,16.7,7.2,19,3,6,161,0,0,24.6,52,9.4,0.0,317,211.0
2021-06-10 20:00:00,10.4,0.17440948198920356,59.6,18.5,7.8,20,3,6,161,0,0,23.7,56,13.8,0.0,332,194.0
2021-06-10 21:00:00,16.6,0.18339013702278983,51.8,20.8,9.7,21,3,6,161,0,0,22.2,63,14.4,0.0,338,103.0
2021-06-10 22:00:00,17.9,0.19051473358614454,40.6,12.0,6.7,22,3,6,161,0,0,20.7,69,11.8,0.0,322,18.0
2021-06-10 23:00:00,10.5,0.21497179163760666,35.1,12.6,4.7,23,3,6,161,0,0,19.7,73,11.2,0.0,318,0.0
2021-06-11 00:00:00,12.0,0.18274743755579556,28.9,7.4,3.6,0,4,6,162,0,0,18.6,78,10.0,0.0,334,0.0
2021-06-11 01:00:00,10.4,0.173476101047672,26.7,15.2,4.6,1,4,6,162,0,0,17.8,83,9.0,0.0,5,0.0
2021-06-11 02:00:00,10.6,0.17848568470418472,25.5,5.3,2.6,2,4,6,162,0,0,17.2,86,7.9,0.0,360,0.0
2021-06-11 03:00:00,15.5,0.20502651299928626,20.4,6.5,2.7,3,4,6,162,0,0,16.3,90,9.1,0.0,353,0.0
2021-06-11 04:00:00,23.2,0.20642979915150853,14.1,13.2,3.6,4,4,6,162,0,0,15.4,93,6.2,0.0,350,0.0
2021-06-11 05:00:00,26.7,0.20791048965871364,12.9,14.9,5.0,5,4,6,162,0,0,14.8,94,6.3,0.0,347,0.0
2021-06-11 06:00:00,25.0,0.20100116959234868,18.5,21.01599008947117,6.8,6,4,6,162,0,0,14.3,96,5.5,0.0,328,0.0
2021-06-11 07:00:00,24.1,0.23379506126583632,23.9,20.639326194232112,7.4,7,4,6,162,0,0,15.2,91,6.8,0.0,335,45.0
2021-06-11 08:00:00,20.6,0.19731472063215233,32.8,24.541651145732548,6.3,8,4,6,162,0,0,16.6,84,8.4,0.0,353,168.0
2021-06-11 09:00:00,14.8,0.1959831713356959,45.6,21.891850311915825,7.1,9,4,6,162,0,0,18.6,74,9.4,0.0,360,322.0
2021-06-11 10:00:00,12.8,0.14354114450347738,55.3,18.091613837183782,6.0,10,4,6,162,0,0,20.4,66,9.5,0.0,9,481.0
2021-06-11 11:00:00,9.9,0.1503484462083767,68.0,17.178320988744037,9.1,11,4,6,162,0,0,22.1,60,8.0,0.0,5,630.0
2021-06-11 12:00:00,8.3,0.14400662206918835,74.3,17.646702643588583,6.2,12,4,6,162,0,0,23.6,56,7.3,0.0,349,747.0
2021-06-11 13:00:00,8.5,0.14722479332675578,67.4,15.008436356839956,6.1,13,4,6,162,0,0,25.0,52,9.0,0.0,337,842.0
2021-06-11 14:00:00,8.1,0.14636955954740313,64.0,14.51954547575706,4.9,14,4,6,162,0,0,24.8,53,12.7,0.1,299,817.0
2021-06-11 15:00:00,9.5,0.14875440012031083,61.3,14.593344982982948,4.6,15,4,6,162,0,0,24.8,51,12.0,0.0,303,421.0
2021-06-11 16:00:00,9.4,0.17122065379331058,69.6,14.412262560378169,5.1,16,4,6,162,0,0,25.6,48,12.5,0.0,309,615.0
2021-06-11 17:00:00,9.9,0.15931675076116236,73.3,16.163915158173314,5.6,17,4,6,162,0,0,25.4,50,13.8,0.0,317,557.0
2021-06-11 18:00:00,12.1,0.1701493239317709,70.7,14.948297119827032,8.4,18,4,6,162,0,0,24.5,54,15.8,0.0,336,479.0
2021-06-11 19:00:00,12.1,0.16352128629539525,72.0,15.237827421392462,14.7,19,4,6,162,0,0,24.5,53,12.2,0.0,332,412.0
2021-06-11 20:00:00,14.7,0.17661565909355853,56.8,14.543122705097884,11.4,20,4,6,162,0,0,23.7,55,13.7,0.0,337,278.0
2021-06-11 21:00:00,16.5,0.210400374125271,38.0,14.574332437873919,7.3,21,4,6,162,0,0,22.2,62,14.2,0.0,339,123.0
2021-06-11 22:00:00,16.5,0.20996890762346554,36.1,10.1,5.2,22,4,6,162,0,0,20.5,70,9.2,0.0,334,20.0
2021-06-11 23:00:00,14.5,0.21251027131010075,31.5,13.7,6.4,23,4,6,162,0,0,19.5,75,8.1,0.0,328,0.0
2021-06-12 00:00:00,11.2,0.20382826379339625,29.3,8.4,3.8,0,5,6,163,1,0,18.5,81,6.7,0.0,324,0.0
2021-06-12 01:00:00,8.2,0.20599419957983206,32.0,5.5,2.5,1,5,6,163,1,0,17.4,88,4.8,0.0,318,0.0
2021-06-12 02:00:00,8.3,0.1950441083099907,29.8,5.0,2.5,2,5,6,163,1,0,17.4,90,6.5,0.0,360,0.0
2021-06-12 03:00:00,7.0,0.19409232259570497,30.5,4.9,2.3,3,5,6,163,1,0,16.4,95,4.9,0.0,343,0.0
2021-06-12 04:00:00,10.3,0.1881949753734828,27.4,7.2,3.1,4,5,6,163,1,0,15.8,97,6.5,0.0,326,0.0
2021-06-12 05:00:00,10.7,0.1884413198900773,28.1,7.5,3.8,5,5,6,163,1,0,15.3,97,7.9,0.0,321,0.0
2021-06-12 06:00:00,10.8,0.18864237087912092,29.6,9.0,3.5,6,5,6,163,1,0,14.8,97,8.2,0.0,319,0.0
2021-06-12 07:00:00,9.9,0.19658294020750244,28.2,15.4,5.9,7,5,6,163,1,0,15.4,90,7.5,0.0,325,43.0
2021-06-12 08:00:00,8.1,0.1733634884876823,28.9,12.025204864669805,9.1,8,5,6,163,1,0,16.7,83,5.1,0.0,309,152.0
2021-06-12 09:00:00,8.1,0.1721895208565764,34.2,14.810397142422774,13.6,9,5,6,163,1,0,18.6,76,5.0,0.0,291,317.0
2021-06-12 10:00:00,7.4,0.16212485396140427,42.1,13.040798860157096,13.2,10,5,6,163,1,0,20.3,70,9.2,0.0,312,456.0
2021-06-12 11:00:00,5.6,0.16833802799893338,44.8,12.96568012269945,10.4,11,5,6,163,1,0,21.7,67,10.8,0.0,296,548.0
2021-06-12 12:00:00,6.0,0.14640419715638356,49.1,13.239663542797498,10.9,12,5,6,163,1,0,23.0,61,14.1,0.0,289,629.0
2021-06-12 13:00:00,7.1,0.14112317002527175,59.4,13.528369995378103,20.4,13,5,6,163,1,0,23.2,59,13.4,0.0,297,474.0
2021-06-12 14:00:00,8.1,0.1421439505765575,75.0,15.265660144978801,21.9,14,5,6,163,1,0,21.4,66,11.9,0.0,305,772.0
2021-06-12 15:00:00,7.6,0.14763763737434124,67.4,13.959910629180213,13.6,15,5,6,163,1,0,21.8,63,12.4,0.0,306,484.0
2021-06-12 16:00:00,8.4,0.14398223324056506,61.4,14.004735579006313,9.1,16,5,6,163,1,0,22.2,58,12.4,0.0,306,504.0
2021-06-12 17:00:00,8.3,0.16627956500471744,67.9,13.624364042202764,12.3,17,5,6,163,1,0,23.5,53,12.7,0.0,305,591.0
2021-06-12 18:00:00,9.0,0.16157140168462394,65.4,13.439701311363741,10.3,18,5,6,163,1,0,22.2,61,18.5,0.0,333,430.0
2021-06-12 19:00:00,12.5,0.1630129837152085,61.2,13.548404905930997,11.4,19,5,6,163,1,0,21.4,65,17.3,0.0,339,259.0
2021-06-12 20:00:00,13.6,0.164450968255164,53.9,13.391680173315121,9.9,20,5,6,163,1,0,20.5,65,17.7,0.0,347,223.0
2021-06-12 21:00:00,13.2,0.16607215966051028,56.5,11.3,6.8,21,5,6,163,1,0,20.1,65,13.4,0.0,346,122.0
2021-06-12 22:00:00,15.2,0.1559552233933273,54.6,10.0,6.2,22,5,6,163,1,0,18.4,72,9.5,0.0,349,21.0
2021-06-12 23:00:00,13.8,0.15001616120736022,55.0,9.2,6.3,23,5,6,163,1,0,17.7,75,11.0,0.0,11,0.0
2021-06-13 00:00:00,9.9,0.125759345517369,55.9,9.4,6.1,0,6,6,164,1,0,16.6,78,9.8,0.0,17,0.0
2021-06-13 01:00:00,8.8,0.1233636653724695,56.7,9.3,6.7,1,6,6,164,1,0,15.7,80,8.1,0.0,13,0.0
2021-06-13 02:00:00,9.2,0.12328914343368551,53.5,10.9,7.3,2,6,6,164,1,0,16.1,77,11.3,0.0,17,0.0
2021-06-13 03:00:00,9.1,0.12356832654858843,52.7,12.3,7.8,3,6,6,164,1,0,15.4,80,12.3,0.0,21,0.0
2021-06-13 04:00:00,10.0,0.122914901220191,53.1,17.3,8.7,4,6,6,164,1,0,15.0,81,11.0,0.0,32,0.0
2021-06-13 05:00:00,10.5,0.12886421807875809,55.6,16.6,8.7,5,6,6,164,1,0,14.7,82,8.9,0.0,43,0.0
2021-06-13 06:00:00,7.9,0.14306952436294623,68.7,14.012145657824652,8.4,6,6,6,164,1,0,14.2,83,7.9,0.0,51,0.0
2021-06-13 07:00:00,6.8,0.14997060200457668,76.8,14.297914417997081,7.3,7,6,6,164,1,0,15.1,78,9.7,0.0,51,46.0
2021-06-13 08:00:00,5.9,0.15287113041319544,83.9,17.701353316336277,7.0,8,6,6,164,1,0,16.5,69,10.2,0.0,58,172.0
2021-06-13 09:00:00,5.7,0.14828330017222602,89.2,19.54299895824156,8.1,9,6,6,164,1,0,18.1,62,10.8,0.0,60,331.0
2021-06-13 10:00:00,6.1,0.14398303083799419,92.5,19.71367064891742,7.7,10,6,6,164,1,0,19.7,54,12.4,0.0,60,495.0
2021-06-13 11:00:00,6.1,0.1430356411102994,92.7,19.74254701096117,6.1,11,6,6,164,1,0,21.0,47,13.7,0.0,60,645.0
2021-06-13 12:00:00,6.6,0.13983757895784885,90.8,21.06908094187614,5.5,12,6,6,164,1,0,22.3,41,14.4,0.0,58,769.0
2021-06-13 13:00:00,7.4,0.13954021750376022,88.6,20.836254403852827,7.7,13,6,6,164,1,0,23.4,37,14.8,0.0,61,856.0
2021-06-13 14:00:00,7.1,0.13927430956894088,87.7,19.402123553966124,7.0,14,6,6,164,1,0,24.1,38,15.0,0.0,63,898.0
2021-06-13 15:00:00,6.2,0.13948950083709358,90.4,21.649591021986467,4.9,15,6,6,164,1,0,24.8,37,14.7,0.0,62,890.0
2021-06-13 16:00:00,7.5,0.14067135146654075,90.4,22.017819593415037,8.7,16,6,6,164,1,0,25.5,36,14.2,0.0,63,836.0
2021-06-13 17:00:00,9.1,0.1610435636285282,88.7,22.084836526196717,5.9,17,6,6,164,1,0,25.7,36,14.0,0.0,64,738.0
2021-06-13 18:00:00,11.7,0.1549915278941013,84.6,17.792067591611108,6.2,18,6,6,164,1,0,25.6,36,13.7,0.0,63,606.0
2021-06-13 19:00:00,14.5,0.15907759105354863,77.7,16.349475452212115,6.0,19,6,6,164,1,0,25.3,37,13.8,0.0,62,450.0
2021-06-13 20:00:00,19.6,0.16635961699246504,67.7,12.36613653290407,5.8,20,6,6,164,1,0,24.5,39,13.7,0.0,63,285.0
2021-06-13 21:00:00,27.6,0.16712730797047187,56.1,11.883509716966296,6.8,21,6,6,164,1,0,22.9,45,10.7,0.0,57,132.0
2021-06-13 22:00:00,37.1,0.15133300078363665,45.7,11.538439838801295,9.4,22,6,6,164,1,0,20.8,50,9.8,0.0,54,23.0
2021-06-13 23:00:00,29.7,0.14747727601911884,50.7,11.515787038101303,6.1,23,6,6,164,1,0,19.1,57,7.7,0.0,53,0.0
2021-06-14 00:00:00,24.1,0.12989459440853365,52.1,14.7,6.4,0,0,6,165,0,0,17.8,63,7.1,0.0,45,0.0
2021-06-14 01:00:00,30.8,0.14655836548189782,42.0,16.0,7.9,1,0,6,165,0,0,16.7,67,7.2,0.0,53,0.0
2021-06-14 02:00:00,24.1,0.14017521769806274,49.2,12.4,6.8,2,0,6,165,0,0,15.6,73,6.7,0.0,54,0.0
2021-06-14 03:00:00,22.1,0.14078505520369317,48.5,14.7,7.0,3,0,6,165,0,0,14.2,80,7.0,0.0,21,0.0
2021-06-14 04:00:00,34.3,0.1625032773644287,34.0,16.7,7.6,4,0,6,165,0,0,13.7,83,6.2,0.0,7,0.0
2021-06-14 05:00:00,50.2,0.18840473349174983,27.2,18.506899624888074,9.6,5,0,6,165,0,0,12.7,89,7.6,0.0,19,0.0
